Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0001,Shuff,-7.14292111425779e-06,1.6686545539250277e-06,0.1484375,0.2109375,8.811575668182818e-06
OP0001,Shuff,-2.2150004398537795e-05,5.293018607613565e-07,0.109375,0.2265625,2.267930625929915e-05
OP0001,Shuff,-2.3575491251691012e-07,5.451429689917758e-06,0.1484375,0.1796875,5.687184602434668e-06
OP0001,Shuff,-2.5337242366332487e-05,1.099206100666215e-05,0.140625,0.1875,3.632930337299464e-05
OP0001,Shuff,-9.166020683960163e-06,7.4592297734118655e-06,0.109375,0.234375,1.662525045737203e-05
OP0001,Shuff,-3.8179835430099575e-06,2.156419965083018e-06,0.125,0.1796875,5.974403508092976e-06
OP0001,Shuff,-7.728906553137493e-06,7.938422252081263e-06,0.1484375,0.2109375,1.5667328805218754e-05
OP0001,Shuff,-1.5749643465105847e-06,7.543476374276521e-06,0.140625,0.203125,9.118440720787105e-06
OP0001,Shuff,-1.0315878510325542e-05,1.3172153654630508e-05,0.0859375,0.2109375,2.348803216495605e-05
OP0001,Shuff,-3.2731314097442224e-05,2.9485118359010994e-05,0.1484375,0.1875,6.221643245645322e-05
OP0001,Shuff,-1.0856855862040454e-06,2.045833407995311e-05,0.125,0.2421875,2.1544019666157157e-05
OP0001,Shuff,-6.565800363291104e-06,-8.441597235404728e-07,0.1015625,0.21875,5.7216406397506306e-06
OP0001,Shuff,-3.7422166400804196e-06,1.0206478678635653e-05,0.1484375,0.1953125,1.3948695318716072e-05
OP0001,Shuff,-1.4322381656900629e-05,-9.449475446830259e-07,0.09375,0.234375,1.3377434112217603e-05
OP0001,Shuff,-6.496539010691583e-06,3.890468086489726e-06,0.09375,0.171875,1.038700709718131e-05
OP0001,Shuff,-1.5853959893777933e-05,1.1441959094139456e-05,0.09375,0.234375,2.729591898791739e-05
OP0001,Shuff,-8.973286252810315e-06,1.5895669373670776e-05,0.125,0.2109375,2.486895562648109e-05
OP0001,Shuff,-8.152216051165879e-06,1.0433377026355074e-05,0.109375,0.1875,1.858559307752095e-05
OP0001,Shuff,-3.592893813623037e-08,5.589316779385952e-06,0.0859375,0.15625,5.625245717522183e-06
OP0001,Shuff,-7.176381711509316e-06,1.4541955968213406e-06,0.1484375,0.2421875,8.630577308330656e-06
OP0001,Shuff,-8.39540110609021e-06,1.6867593903147377e-05,0.09375,0.234375,2.5262995009237587e-05
OP0001,Shuff,-2.4889693674736902e-06,1.4879737196507002e-05,0.0859375,0.203125,1.736870656398069e-05
OP0001,Shuff,-1.1777169547416592e-05,4.589305008258406e-06,0.109375,0.2421875,1.6366474555674998e-05
OP0001,Shuff,-6.9526701229858474e-06,7.179402590024123e-06,0.0859375,0.21875,1.413207271300997e-05
OP0001,Shuff,-6.72786409202901e-06,4.634554358815505e-06,0.1171875,0.171875,1.1362418450844515e-05
OP0001,Shuff,-2.469376150481834e-05,6.173380299435951e-06,0.1484375,0.203125,3.086714180425429e-05
OP0001,Shuff,1.6714944118215137e-06,4.542275379523653e-06,0.1015625,0.171875,2.8707809677021393e-06
OP0001,Shuff,-8.534691295922653e-06,1.0852852866507322e-05,0.125,0.2421875,1.9387544162429976e-05
OP0001,Shuff,5.434152922850285e-06,8.675313508143126e-06,0.1015625,0.2265625,3.2411605852928405e-06
OP0001,Shuff,-2.7688426641597295e-06,3.798712836310502e-06,0.0859375,0.234375,6.5675555004702316e-06
OP0001,Shuff,-3.36371274584459e-07,5.45002635171162e-06,0.1171875,0.1640625,5.786397626296079e-06
OP0001,Shuff,-2.060595964053276e-06,1.1023310868857728e-05,0.09375,0.15625,1.3083906832911004e-05
OP0001,Shuff,-7.174626808790089e-06,1.4907742397756919e-05,0.09375,0.234375,2.2082369206547008e-05
OP0001,Shuff,-1.1171524656201515e-05,1.895919894775732e-05,0.1328125,0.203125,3.0130723603958834e-05
OP0001,Shuff,-1.0428637970000305e-05,1.7241383110673675e-05,0.0859375,0.2421875,2.767002108067398e-05
OP0001,Shuff,-1.3479932443163756e-05,3.025200489393498e-06,0.1484375,0.1875,1.6505132932557254e-05
OP0001,Shuff,1.2971728956457585e-06,6.369241718763026e-06,0.1484375,0.21875,5.072068823117268e-06
OP0001,Shuff,-1.7117784677318614e-06,1.459033789733424e-05,0.0859375,0.234375,1.6302116365066103e-05
OP0001,Shuff,-1.8482258612222547e-06,2.2309490261717148e-05,0.0859375,0.2109375,2.4157716122939403e-05
OP0001,Shuff,-8.760093274426529e-06,7.390480685791862e-06,0.0859375,0.1953125,1.615057396021839e-05
OP0001,Shuff,-9.715895939597329e-06,2.219896236495992e-05,0.09375,0.21875,3.191485830455725e-05
OP0001,Shuff,-1.6916126780249382e-07,1.3684350553214144e-06,0.125,0.15625,1.5375963231239082e-06
OP0001,Shuff,-2.973543004284005e-06,1.5418196010374019e-06,0.1484375,0.1875,4.515362605321407e-06
OP0001,Shuff,-9.924144885892795e-06,1.6296178797537168e-05,0.0859375,0.2109375,2.6220323683429963e-05
OP0001,Shuff,4.306566280999542e-06,1.3128497689352275e-05,0.1328125,0.21875,8.821931408352733e-06
OP0001,Shuff,-5.4794290976649145e-06,9.346909756669758e-06,0.140625,0.1953125,1.4826338854334672e-05
OP0001,Shuff,4.828531621736337e-06,7.025115203168871e-06,0.1484375,0.1796875,2.1965835814325347e-06
OP0001,Shuff,-7.345352627177636e-06,5.7558147540118694e-06,0.125,0.21875,1.3101167381189504e-05
OP0001,Shuff,8.883336957477844e-07,1.3254682357308427e-05,0.1171875,0.203125,1.2366348661560643e-05
OP0001,Shuff,-2.1002082818928914e-06,1.0966812548934495e-06,0.09375,0.2109375,3.196889536786341e-06
OP0001,Shuff,-6.905991360638872e-06,1.5245961457891835e-05,0.1171875,0.21875,2.2151952818530705e-05
OP0001,Shuff,-2.515425725209313e-06,2.0253687048850257e-05,0.09375,0.2265625,2.276911277405957e-05
OP0001,Shuff,-1.5323927809304177e-05,1.4684935016012722e-05,0.109375,0.234375,3.00088628253169e-05
OP0001,Shuff,4.0789821425245587e-07,3.579032353184705e-06,0.1484375,0.1953125,3.1711341389322495e-06
OP0001,Shuff,-7.776975749607912e-06,1.1285762604077824e-05,0.1015625,0.2109375,1.9062738353685736e-05
OP0001,Shuff,-1.0573423927067904e-05,3.542843158097228e-06,0.1484375,0.1875,1.4116267085165131e-05
OP0001,Shuff,-2.0934883458990276e-05,4.281717407777117e-06,0.0859375,0.21875,2.5216600866767394e-05
OP0001,Shuff,-1.780259106857374e-05,1.9122558370919198e-05,0.1015625,0.234375,3.692514943949294e-05
OP0001,Shuff,-1.968010521349157e-06,7.83947180514794e-06,0.09375,0.1875,9.807482326497098e-06
OP0001,Shuff,-5.25376972881867e-06,5.625123784905944e-06,0.1484375,0.1953125,1.0878893513724614e-05
OP0001,Shuff,-1.941676315739327e-06,-1.9090789748659983e-06,0.1484375,0.15625,3.259734087332866e-08
OP0001,Shuff,-1.3606494985788387e-05,1.6993081648634402e-05,0.140625,0.2265625,3.059957663442279e-05
OP0001,Shuff,-2.1813338494386156e-05,1.4782513962915025e-05,0.1171875,0.15625,3.6595852457301184e-05
OP0001,Shuff,-9.907654221140813e-06,-7.136806155918321e-06,0.109375,0.15625,2.770848065222492e-06
OP0001,Shuff,-7.289498540751362e-06,1.1639118433630275e-05,0.140625,0.1875,1.8928616974381638e-05
OP0001,Shuff,-9.645656742674984e-06,7.2706279697585955e-06,0.1484375,0.2109375,1.691628471243358e-05
OP0001,Shuff,-1.579131569465255e-05,-3.380308201652464e-07,0.140625,0.2109375,1.5453284874487304e-05
OP0001,Shuff,-6.965267676525447e-07,1.983168318069467e-05,0.1015625,0.234375,2.0528209948347214e-05
OP0001,Shuff,-5.822352716386767e-06,8.919830024841665e-06,0.125,0.21875,1.4742182741228432e-05
OP0001,Shuff,-1.4781269334913773e-05,2.2624219279838572e-05,0.1484375,0.1953125,3.740548861475235e-05
OP0001,Shuff,-2.8691361430192472e-06,9.76362917276748e-06,0.1015625,0.2421875,1.2632765315786728e-05
OP0001,Shuff,-6.083234710167067e-06,5.329904155372808e-06,0.0859375,0.1953125,1.1413138865539875e-05
OP0001,Shuff,-3.2548556813684026e-06,2.0764302491266535e-06,0.109375,0.1875,5.331285930495056e-06
OP0001,Shuff,-7.167690518940911e-06,1.773676619004077e-06,0.1484375,0.203125,8.941367137944987e-06
OP0001,Shuff,-3.6825488178753453e-06,7.220894233087043e-06,0.1015625,0.21875,1.0903443050962388e-05
OP0001,Shuff,-4.970974927787155e-06,3.6056610668611653e-06,0.0859375,0.1640625,8.57663599464832e-06
OP0001,Shuff,-8.076983879854296e-07,1.5370386742847427e-05,0.140625,0.171875,1.6178085130832857e-05
OP0001,Shuff,-1.3706101565990575e-05,1.3204356893551644e-05,0.1171875,0.234375,2.691045845954222e-05
OP0001,Shuff,-6.599185038718887e-06,6.428658540188544e-06,0.1015625,0.15625,1.3027843578907431e-05
OP0001,Shuff,-8.584683482239175e-06,1.7746930169557886e-05,0.1015625,0.2265625,2.6331613651797063e-05
OP0001,Shuff,-5.832985760664578e-06,1.0401650266169359e-05,0.0859375,0.203125,1.6234636026833937e-05
OP0001,Shuff,-5.833136409184776e-06,1.0389481028012468e-05,0.125,0.1640625,1.6222617437197244e-05
OP0001,Shuff,-1.1248851696179543e-05,1.0331093710239e-06,0.1484375,0.2265625,1.2281961067203444e-05
OP0001,Shuff,-4.999130982083958e-06,1.4946319807820958e-05,0.1328125,0.203125,1.9945450789904916e-05
OP0001,Shuff,-3.7935501739961916e-06,1.4263221526678554e-05,0.125,0.1796875,1.8056771700674745e-05
OP0001,Shuff,-5.519695682999092e-06,4.5276032084370684e-07,0.1015625,0.2265625,5.972456003842799e-06
OP0001,Shuff,6.63621616046217e-06,2.976420307927638e-05,0.0859375,0.21875,2.3127986918814207e-05
OP0001,Shuff,-9.230511579161374e-06,2.0597829126809825e-05,0.1171875,0.2265625,2.98283407059712e-05
OP0001,Shuff,-5.616474451927536e-06,1.7830199137082807e-05,0.1484375,0.203125,2.3446673589010343e-05
OP0001,Shuff,-3.412412331310373e-06,1.6271765625953618e-05,0.1015625,0.21875,1.968417795726399e-05
OP0001,Shuff,-5.156763898912329e-06,1.9546773750260605e-05,0.125,0.171875,2.4703537649172935e-05
OP0001,Shuff,-5.861420711316805e-06,7.633250665948752e-06,0.1328125,0.203125,1.3494671377265556e-05
OP0001,Shuff,-2.8389469942735705e-06,1.7589825827317734e-05,0.09375,0.1953125,2.0428772821591303e-05
OP0001,Shuff,-7.805746364574716e-07,1.7611201799405655e-05,0.0859375,0.1953125,1.8391776435863127e-05
OP0001,Shuff,-3.732809125100115e-06,6.4951495329037735e-06,0.1484375,0.2421875,1.0227958658003889e-05
OP0001,Shuff,-4.6928176020584977e-07,3.3268849049044217e-06,0.1484375,0.2109375,3.7961666651102717e-06
OP0001,Shuff,-7.645753327259113e-06,9.17696454162099e-06,0.140625,0.1875,1.6822717868880103e-05
OP0001,Shuff,-1.1702924122701643e-05,1.0128811420913142e-05,0.1484375,0.2265625,2.1831735543614787e-05
OP0001,Shuff,-3.760744123268049e-06,1.0381250054551888e-05,0.1484375,0.1953125,1.4141994177819937e-05
OP0001,Shuff,3.1525441509243014e-07,2.6046627992568125e-05,0.140625,0.1796875,2.5731373577475695e-05
OP0001,Shuff,-6.226759714756649e-06,5.788057531705385e-06,0.0859375,0.1953125,1.2014817246462034e-05
OP0001,Shuff,-1.4022811282057605e-05,2.721357387943421e-07,0.140625,0.2421875,1.4294947020851947e-05
OP0001,Shuff,-7.774967293942471e-06,6.760364830204073e-06,0.1171875,0.21875,1.4535332124146545e-05
OP0001,Shuff,-1.773980975969469e-05,1.2643497354659873e-05,0.125,0.1796875,3.038330711435456e-05
OP0001,Shuff,-2.3037903832483992e-07,1.3035828106435524e-05,0.0859375,0.2421875,1.3266207144760364e-05
OP0001,Shuff,-4.3423625247914025e-06,7.366197480073725e-06,0.1484375,0.2421875,1.1708560004865127e-05
OP0001,Shuff,-2.666259502273376e-06,4.0538137848201465e-06,0.0859375,0.2421875,6.720073287093523e-06
OP0001,Shuff,-1.3328087614601724e-05,6.416626867307974e-06,0.1484375,0.1875,1.9744714481909698e-05
OP0001,Shuff,-1.2274479369983763e-05,8.832743099531574e-06,0.1328125,0.171875,2.1107222469515337e-05
OP0001,Shuff,-9.735215838706318e-06,-4.0396896352464775e-06,0.1484375,0.1875,5.69552620345984e-06
OP0001,Shuff,-3.6175943502659878e-06,2.539488679502142e-07,0.0859375,0.15625,3.871543218216202e-06
OP0001,Shuff,-7.042406533676552e-06,1.1701809268032072e-05,0.1328125,0.2421875,1.8744215801708624e-05
OP0001,Shuff,-7.3163728769192605e-06,3.3980676449060018e-06,0.1328125,0.2421875,1.0714440521825262e-05
OP0001,Shuff,-5.3102398215491915e-06,7.922946056576138e-06,0.1171875,0.1796875,1.323318587812533e-05
OP0001,Shuff,-1.3405094481569239e-05,5.7233202988165304e-08,0.1484375,0.1953125,1.3462327684557403e-05
OP0001,Shuff,8.239379597293771e-07,1.9273643915544556e-05,0.0859375,0.21875,1.8449705955815177e-05
OP0001,Shuff,4.6287094010234777e-07,2.6194515479776245e-05,0.09375,0.2109375,2.5731644539673896e-05
OP0001,Shuff,-3.0610728006479012e-06,2.6857832055856737e-05,0.1015625,0.2265625,2.991890485650464e-05
OP0001,Shuff,-1.3744568032460028e-05,7.826905724230825e-06,0.1171875,0.2421875,2.1571473756690854e-05
OP0001,Shuff,2.152894790732616e-06,2.345911037857016e-06,0.1484375,0.234375,1.930162471244002e-07
OP0001,Shuff,6.133106703413e-06,1.2939677586638115e-05,0.1015625,0.15625,6.806570883225116e-06
OP0001,Shuff,-2.3316648259235444e-06,6.636539152699483e-06,0.0859375,0.2265625,8.968203978623027e-06
OP0001,Shuff,-6.665004675329478e-06,1.412949779784178e-05,0.140625,0.171875,2.0794502473171257e-05
OP0001,Shuff,-5.349434939793503e-06,9.151363980263582e-06,0.1484375,0.21875,1.4500798920057084e-05
OP0001,Shuff,-1.533558192311363e-05,1.5370845513074668e-05,0.109375,0.1640625,3.07064274361883e-05
OP0001,Shuff,-8.657248496913138e-06,5.259083991140822e-06,0.09375,0.234375,1.3916332488053959e-05
OP0001,Shuff,4.8893583646523885e-06,9.109536735730099e-06,0.1015625,0.15625,4.2201783710777105e-06
OP0001,Shuff,-1.11026165972626e-05,2.5471625739137166e-05,0.1484375,0.2109375,3.6574242336399766e-05
OP0001,Shuff,-2.121541914664582e-06,1.501491684767967e-05,0.1015625,0.15625,1.713645876234425e-05
OP0001,Shuff,-6.859104947638488e-06,2.0965756473640334e-05,0.1171875,0.1640625,2.782486142127882e-05
OP0001,Shuff,-8.485890803581908e-06,1.0412855929764888e-05,0.0859375,0.21875,1.8898746733346796e-05
OP0001,Shuff,-1.8425103429730726e-05,5.244627415228729e-06,0.1015625,0.2109375,2.3669730844959455e-05
OP0001,Shuff,-9.144857006411635e-07,7.409261056452464e-06,0.1015625,0.1953125,8.323746757093627e-06
OP0001,Shuff,2.286744829761932e-07,1.516068459868279e-05,0.09375,0.234375,1.4932010115706597e-05
OP0001,Shuff,-6.566159653843724e-06,-3.765467622978596e-08,0.1015625,0.2421875,6.528504977613938e-06
OP0001,Shuff,-6.010805186402735e-06,-1.0773904269413808e-06,0.1171875,0.2265625,4.933414759461354e-06
OP0001,Shuff,-5.758555896752429e-06,2.5829611656691635e-05,0.09375,0.21875,3.1588167553444064e-05
OP0001,Shuff,-1.0112615292999379e-05,1.4509800653223462e-05,0.1328125,0.1640625,2.462241594622284e-05
OP0001,Shuff,-1.5499374383675993e-05,1.2752772402560243e-06,0.125,0.1640625,1.6774651623932018e-05
OP0001,Shuff,-1.4345637665631002e-05,1.5741772386553053e-05,0.125,0.234375,3.0087410052184053e-05
OP0001,Shuff,-3.4240650581183123e-06,9.975161990976856e-06,0.1484375,0.2109375,1.3399227049095169e-05
OP0001,Shuff,-1.3253893828729364e-05,1.4740007101763338e-05,0.125,0.171875,2.7993900930492703e-05
OP0001,Shuff,3.8557453205364135e-06,2.3132546261873316e-05,0.0859375,0.2421875,1.92768009413369e-05
OP0001,Shuff,-6.566456122822463e-06,1.378569609413544e-05,0.140625,0.1796875,2.03521522169579e-05
OP0001,Shuff,-1.4273856830882674e-05,1.560539495132436e-05,0.1328125,0.203125,2.9879251782207035e-05
OP0001,Shuff,-1.0250522081833925e-05,4.210057437540172e-06,0.09375,0.1953125,1.4460579519374096e-05
OP0001,Shuff,-8.648941426108252e-06,6.217548910937998e-06,0.0859375,0.21875,1.4866490337046251e-05
OP0002,Echo,2.546668518461531e-06,5.082736769199159e-06,0.109375,0.2421875,2.536068250737628e-06
OP0002,Echo,-1.6740118638415978e-05,3.015021399795944e-06,0.1015625,0.15625,1.9755140038211922e-05
OP0002,Echo,-1.2079732673927268e-05,2.1340176438356175e-06,0.140625,0.1875,1.4213750317762885e-05
OP0002,Echo,-7.4433145548866135e-06,9.147048451723055e-07,0.109375,0.1640625,8.358019400058918e-06
OP0002,Echo,-1.5793367540374162e-05,4.082157464104774e-06,0.1484375,0.2109375,1.9875525004478935e-05
OP0002,Echo,-9.943892181936336e-06,3.8087756270134437e-06,0.1171875,0.171875,1.375266780894978e-05
OP0002,Echo,-1.102906015988082e-05,4.268353690093618e-06,0.0859375,0.21875,1.5297413849974438e-05
OP0002,Echo,-1.132453444513643e-05,2.8599457815448246e-06,0.1171875,0.2421875,1.4184480226681255e-05
OP0002,Echo,-4.321652614116801e-06,1.1016442116717925e-05,0.109375,0.2421875,1.5338094730834726e-05
OP0002,Echo,-5.207724248741528e-06,5.359747040224071e-06,0.109375,0.234375,1.0567471288965599e-05
OP0002,Echo,-1.3083135090054167e-05,6.638152294595996e-07,0.0859375,0.2109375,1.3746950319513766e-05
OP0002,Echo,5.698528968322011e-06,7.632862202184508e-06,0.140625,0.15625,1.9343332338624972e-06
OP0002,Echo,-1.6000045604855432e-06,5.107203360542536e-06,0.1484375,0.234375,6.707207921028079e-06
OP0002,Echo,-8.256655575919748e-06,1.5423423513115512e-05,0.0859375,0.234375,2.3680079089035258e-05
OP0002,Echo,-1.044022855366767e-05,8.511800515644729e-06,0.1015625,0.15625,1.8952029069312398e-05
OP0002,Echo,-9.141648875524248e-06,6.148474973256787e-06,0.125,0.2265625,1.5290123848781034e-05
OP0002,Echo,-5.6337397721023485e-06,8.03144326575262e-06,0.140625,0.2421875,1.3665183037854969e-05
OP0002,Echo,4.4129235535370616e-07,1.7754043307057074e-05,0.1171875,0.2421875,1.7312750951703368e-05
OP0002,Echo,-3.4189813379444512e-06,6.351909774719214e-06,0.1171875,0.2421875,9.770891112663666e-06
OP0002,Echo,-9.825005233122792e-06,8.536030252782304e-06,0.1484375,0.21875,1.8361035485905097e-05
OP0002,Echo,-1.066247348933346e-05,1.0516477945881171e-05,0.0859375,0.21875,2.117895143521463e-05
OP0002,Echo,2.5237884807589187e-07,1.2048536602502841e-05,0.1171875,0.171875,1.179615775442695e-05
OP0002,Echo,-4.741973569371539e-06,4.911228636755687e-06,0.0859375,0.1953125,9.653202206127226e-06
OP0002,Echo,-7.4250280856580575e-06,1.8327497202732198e-05,0.0859375,0.1875,2.5752525288390256e-05
OP0002,Echo,-1.2584190097379863e-06,4.788250513514289e-06,0.1171875,0.203125,6.046669523252275e-06
OP0002,Echo,-1.5177674506414732e-05,1.7976844430615867e-05,0.1484375,0.2109375,3.3154518937030596e-05
OP0002,Echo,-4.410853591120297e-06,6.767230477718198e-06,0.1328125,0.1875,1.1178084068838495e-05
OP0002,Echo,-9.524485387390719e-06,1.0176566546901636e-05,0.109375,0.2421875,1.9701051934292356e-05
OP0002,Echo,-2.3185294238709595e-06,9.80187905303043e-06,0.0859375,0.2109375,1.212040847690139e-05
OP0002,Echo,4.279082092436762e-07,9.911712229871232e-06,0.1484375,0.2421875,9.483804020627556e-06
OP0002,Echo,-4.830841125409927e-06,1.0945540727786392e-05,0.125,0.15625,1.577638185319632e-05
OP0002,Echo,-4.805767791730553e-06,9.226576841385184e-06,0.1484375,0.203125,1.4032344633115737e-05
OP0002,Echo,-3.0152106017028626e-06,4.644513898150945e-06,0.1171875,0.1640625,7.659724499853808e-06
OP0002,Echo,-9.677086776526297e-06,2.108324953741291e-05,0.1484375,0.21875,3.0760336313939205e-05
OP0002,Echo,-1.1612009589232884e-05,9.83377895194771e-06,0.109375,0.2421875,2.1445788541180596e-05
OP0002,Echo,-1.233789377215098e-05,1.2783129351777347e-05,0.0859375,0.15625,2.512102312392833e-05
OP0002,Echo,-1.789144392701665e-05,1.8103672395986708e-05,0.140625,0.203125,3.599511632300336e-05
OP0002,Echo,-1.6872753712538596e-05,1.8610245872391494e-05,0.09375,0.1640625,3.548299958493009e-05
OP0002,Echo,-7.348895122569209e-06,8.5645980952265e-06,0.09375,0.21875,1.5913493217795708e-05
OP0002,Echo,-1.075615790099066e-05,1.6931198860635252e-05,0.1484375,0.203125,2.7687356761625912e-05
OP0002,Echo,-2.1578367530915237e-05,7.543940402655932e-06,0.140625,0.203125,2.912230793357117e-05
OP0002,Echo,-1.4173506429660814e-05,-3.4003069993043377e-07,0.1328125,0.1796875,1.383347572973038e-05
OP0002,Echo,-4.261939615000697e-06,1.3821096677454201e-05,0.1484375,0.234375,1.8083036292454898e-05
OP0002,Echo,1.3090213095403988e-06,1.83293270425771e-05,0.0859375,0.2421875,1.70203057330367e-05
OP0002,Echo,-1.1770075244437048e-05,1.0448865060841996e-05,0.1484375,0.2421875,2.2218940305279044e-05
OP0002,Echo,-9.598003797327302e-06,1.0294658371279057e-05,0.09375,0.15625,1.989266216860636e-05
OP0002,Echo,-7.650426168614378e-06,7.904016607681232e-07,0.1328125,0.1875,8.440827829382501e-06
OP0002,Echo,3.5352759715785336e-08,4.7183069291768624e-06,0.1484375,0.2265625,4.682954169461077e-06
OP0002,Echo,-9.635557219594432e-06,6.892427684984958e-06,0.1328125,0.1796875,1.652798490457939e-05
OP0002,Echo,2.232283602997237e-06,1.078618417859073e-05,0.1015625,0.2265625,8.553900575593494e-06
OP0002,Echo,-1.824884898433538e-05,1.9149232116046513e-05,0.125,0.1953125,3.739808110038189e-05
OP0002,Echo,-4.028453174453757e-06,3.051360989237542e-05,0.0859375,0.2265625,3.454206306682918e-05
OP0002,Echo,-8.309780731941504e-06,9.718782565972552e-06,0.1484375,0.2421875,1.8028563297914055e-05
OP0002,Echo,-4.035482860161453e-06,-1.7694177774270407e-06,0.1484375,0.203125,2.266065082734412e-06
